Course ID,Student ID,Term,Grade
46616,99315178,Summer 2013,A+
46617,99315178,Summer 2020,B-
46619,95952430,Fall 2017,B-
46620,95952430,Winter 2012,A-
6908,89214860,Winter 2016,B-
6916,11340154,Winter 2020,B-
46622,11340154,Winter 2018,F
47702,11340154,Summer 2020,F
47707,76076154,Fall 2020,A
46624,76076154,Summer 2017,B
46625,76076154,Winter 2012,B-
46626,76076154,Fall 2012,B-
7055,58982314,Fall 2020,A
7057,58982314,Summer 2015,C
7063,58982314,Winter 2019,C
7065,79285185,Winter 2017,B-
7066,79285185,Fall 2014,B
46629,79285185,Fall 2014,C
46630,79285185,Fall 2012,B+
46632,71108884,Summer 2020,F
46633,71108884,Winter 2014,B+
7108,92049523,Summer 2019,B
7109,92049523,Summer 2015,C
7111,92049523,Summer 2017,A
7112,92049523,Summer 2014,A-
7121,34786896,Winter 2012,A+
7122,34786896,Winter 2020,C
7127,92313618,Summer 2013,B-
40478,92313618,Fall 2020,A
40479,92313618,Fall 2012,F
40480,92313618,Winter 2014,A-
46634,69412658,Winter 2020,B-
49726,69412658,Winter 2014,C
7155,40278387,Fall 2018,A-
7160,27785085,Fall 2012,B+
7168,27785085,Winter 2014,A-
7170,27785085,Fall 2013,C
7174,27785085,Fall 2014,F
7184,74265893,Summer 2014,B-
7185,74265893,Winter 2014,B
7188,74265893,Summer 2011,B+
7190,74265893,Fall 2012,C
7215,16448027,Summer 2019,A-
7216,16448027,Fall 2016,A+
7217,16448027,Winter 2013,B-
7218,16448027,Fall 2020,C
7228,18772178,Winter 2015,A+
7233,18772178,Winter 2017,A+
7234,18772178,Summer 2012,B+
7235,18772178,Summer 2013,A-
7252,62768326,Summer 2016,A-
7265,62768326,Summer 2011,C
7266,62768326,Summer 2012,B-
7268,62768326,Summer 2015,A
7270,83970207,Summer 2016,B-
7272,83970207,Winter 2020,B-
7277,83970207,Winter 2017,F
7278,83970207,Winter 2015,B-
7287,25577984,Fall 2018,C
7300,77952532,Summer 2014,A+
7302,68396462,Winter 2014,A
7308,65782892,Winter 2016,B-
7311,64856683,Winter 2012,A-
7312,64856683,Winter 2018,B-
7314,30983369,Winter 2013,B+
7315,30983369,Fall 2018,C
7353,79951137,Winter 2016,C
7354,79951137,Winter 2016,A+
7358,16766193,Winter 2020,B
7360,16766193,Summer 2013,B-
7361,16766193,Summer 2017,F
7371,83752631,Summer 2016,C
7379,83752631,Winter 2017,A+
7380,83752631,Fall 2017,B-
7394,64917726,Summer 2019,B-
7399,14479296,Summer 2017,B
7400,14479296,Summer 2013,C
7402,14479296,Summer 2014,A
7403,14479296,Summer 2018,A+
7447,46166500,Summer 2016,C
7467,33484414,Winter 2017,A
40485,13113144,Summer 2011,F
40487,13113144,Summer 2011,B-
40488,13113144,Winter 2016,A+
40490,65822719,Summer 2011,A-
40491,65822719,Winter 2019,F
40493,63565994,Fall 2015,A+
40494,63565994,Summer 2018,C
40495,63565994,Summer 2016,A
40497,18040330,Summer 2012,B-
40499,18040330,Winter 2014,A
40500,18040330,Fall 2015,A+
40502,37852653,Winter 2020,F
40504,59919021,Summer 2020,A-
40505,59919021,Winter 2019,A-
40506,59919021,Summer 2015,A+
40509,18947769,Summer 2019,B+
40521,18947769,Summer 2011,B
40522,18947769,Summer 2011,B
40523,18947769,Summer 2016,B+
45974,29554077,Fall 2012,F
46636,76168320,Winter 2013,A+
46638,83328711,Winter 2015,A-
48660,86603135,Summer 2020,B+
48968,86603135,Summer 2018,A+
49619,86603135,Winter 2018,F
49634,86603135,Summer 2019,A
49636,81644746,Summer 2012,B
49637,81644746,Winter 2014,B
49638,81644746,Summer 2020,B-
49639,81644746,Winter 2018,A+
7655,58514142,Winter 2011,A+
7661,58514142,Fall 2013,B-
7665,83429274,Summer 2016,C
7669,75750678,Winter 2018,B
7670,75750678,Winter 2014,B+
7674,63214464,Fall 2016,B-
7675,63214464,Summer 2017,A-
7678,63214464,Winter 2015,B
7679,63214464,Winter 2011,B+
7681,91058554,Winter 2015,A
7684,60899641,Fall 2020,B-
7685,60899641,Winter 2015,B-
7689,11634684,Fall 2019,B
7691,11634684,Fall 2019,B-
7693,98473037,Winter 2015,B+
7696,50008700,Winter 2018,B+
7697,50008700,Winter 2013,C
7699,16840846,Winter 2012,B+
7715,16840846,Winter 2016,F
7719,82081429,Fall 2015,C
7720,82081429,Summer 2019,B+
7734,65788812,Summer 2013,F
7735,65788812,Summer 2016,A+
7739,65788812,Summer 2011,A+
7742,65788812,Fall 2018,B-
7753,51542197,Winter 2019,B
7758,51542197,Winter 2018,A
7777,40039341,Fall 2020,F
7781,40039341,Fall 2014,B-
7784,40039341,Fall 2019,B-
7818,21806068,Winter 2011,C
7821,21806068,Summer 2014,A
40532,21806068,Winter 2015,B
46640,23188535,Fall 2012,C
46641,23188535,Fall 2012,A
47211,67206349,Winter 2017,A+
47212,67206349,Winter 2013,B-
47215,49063060,Summer 2020,A-
47216,49063060,Winter 2013,A
47217,49063060,Fall 2012,A
47984,24430616,Fall 2011,F
7960,57268351,Fall 2016,B+
7961,57268351,Summer 2020,A
7963,26375078,Winter 2016,C
7964,26375078,Fall 2017,B-
7966,26375078,Fall 2018,A
7967,26375078,Summer 2014,B
7973,66526757,Summer 2020,B+
7976,66526757,Summer 2013,C
7977,66526757,Winter 2016,F
7980,51313994,Summer 2011,B+
7981,51313994,Winter 2019,B+
7985,51313994,Fall 2020,C
7987,31988501,Summer 2019,B+
7988,31988501,Summer 2018,C
7991,10454760,Summer 2017,B-
7992,10454760,Summer 2011,C
7993,10454760,Fall 2016,A+
7994,10454760,Fall 2019,A-
7997,16613560,Summer 2014,A
7998,16613560,Winter 2016,A-
8000,43814929,Fall 2020,A-
8001,43814929,Fall 2019,A-
8002,43814929,Winter 2015,C
8007,83883237,Winter 2012,C
8008,83883237,Fall 2019,B+
8011,38872140,Summer 2014,B
8015,89168326,Fall 2013,C
8017,89168326,Winter 2012,F
8019,89168326,Fall 2012,B
8021,22955255,Summer 2020,C
8022,22955255,Summer 2018,A-
8049,22955255,Winter 2012,A+
8051,22955255,Fall 2011,B
8054,78474456,Winter 2018,F
8064,93497970,Fall 2011,A-
8067,93497970,Winter 2012,B
8071,62270732,Summer 2019,A+
8072,62270732,Summer 2016,C
8073,62270732,Fall 2014,A+
8075,62270732,Summer 2012,A-
8081,99691723,Fall 2014,A+
8084,99691723,Summer 2015,B+
8088,99691723,Summer 2018,F
8092,91669480,Winter 2020,A+
8099,91669480,Fall 2012,B-
8100,91669480,Summer 2019,A
8102,11042845,Winter 2017,A+
8103,11042845,Fall 2013,B+
8104,11042845,Winter 2014,A-
8114,17284466,Fall 2020,B-
8116,41126434,Summer 2020,A-
8117,41126434,Winter 2015,F
8175,68173774,Fall 2013,B
40571,68173774,Winter 2016,F
40572,68173774,Winter 2019,B
40574,68173774,Fall 2016,B
40576,81078313,Winter 2018,B+
40577,81078313,Summer 2018,A
40578,81078313,Summer 2011,F
40582,80571797,Fall 2015,C
40583,80571797,Winter 2018,A+
40584,80571797,Summer 2019,B
46644,90975477,Summer 2011,A+
46647,91841969,Winter 2014,A-
46648,91841969,Winter 2013,A+
46649,91841969,Winter 2019,B-
46650,91841969,Summer 2016,B
47710,32880658,Fall 2019,B
47715,32880658,Winter 2017,A-
48410,99562114,Summer 2011,A+
48718,45287987,Winter 2019,B
48955,97863041,Summer 2012,A-
49327,97863041,Fall 2012,F
49356,97863041,Fall 2018,A
8346,89883618,Fall 2019,B
8347,89883618,Winter 2019,C
8353,89883618,Fall 2013,B+
8355,36000563,Summer 2019,A-
8358,42093519,Fall 2020,F
8363,42093519,Winter 2012,B-
8365,88627578,Summer 2017,A-
8366,88627578,Summer 2016,A
8368,88627578,Summer 2014,B-
8369,88627578,Summer 2016,B-
8372,72690900,Fall 2016,B+
8373,72690900,Winter 2016,B
8375,40623372,Winter 2011,A+
8377,40623372,Winter 2017,A-
8401,90962650,Summer 2018,B
8407,90962650,Summer 2013,B
8409,90962650,Fall 2013,A+
8416,92347541,Summer 2020,A-
8417,92347541,Winter 2016,B-
8419,92347541,Fall 2020,F
8425,92347541,Summer 2020,F
8427,72058331,Summer 2018,F
8428,72058331,Winter 2013,C
47235,76802108,Summer 2015,B+
8430,76802108,Summer 2014,A
8432,76802108,Winter 2016,C
8440,27419508,Summer 2013,B+
8441,27419508,Fall 2017,A-
8444,27419508,Winter 2011,A+
8455,67578894,Fall 2018,A-
8460,67578894,Winter 2016,B+
8466,67578894,Winter 2015,C
8476,78659200,Winter 2017,A+
40595,78659200,Fall 2015,B
40598,11339272,Summer 2018,B+
47224,73624014,Winter 2013,F
47502,73624014,Fall 2015,C
48038,73624014,Fall 2013,A
49371,49924352,Winter 2020,A-
8573,49924352,Fall 2020,B-
8575,49924352,Winter 2019,A-
8578,49924352,Winter 2013,B+
8583,12925258,Fall 2017,A-
8585,12925258,Summer 2011,B
8586,12925258,Winter 2018,A-
8588,12925258,Winter 2016,C
8601,86011385,Summer 2015,B
8604,86011385,Winter 2019,B
8605,86011385,Summer 2016,B
8614,90458036,Fall 2020,A+
8617,90458036,Summer 2013,B-
8620,90458036,Summer 2011,B+
8624,90458036,Fall 2014,A-
8629,59632964,Winter 2020,B
8633,59632964,Winter 2012,C
8634,59632964,Winter 2016,B+
8638,59632964,Winter 2013,A
8647,91557059,Summer 2014,B+
8651,91557059,Winter 2020,F
8657,91557059,Winter 2017,B
8663,91557059,Summer 2011,C
8666,23436133,Summer 2016,A
8733,23436133,Winter 2020,A
8740,48514345,Summer 2011,B+
8747,77919526,Summer 2013,A+
8761,73227424,Winter 2013,B+
8774,73227424,Summer 2016,F
8776,35408157,Summer 2011,C
8782,92790235,Winter 2019,B+
8784,92790235,Winter 2018,F
8792,12708290,Fall 2015,A
8796,12708290,Winter 2015,A-
8803,12708290,Summer 2020,F
8814,38073923,Fall 2013,C
8817,38073923,Winter 2016,A
8826,38073923,Fall 2019,F
8833,38073923,Summer 2019,B+
8846,83702362,Summer 2015,C
8848,83702362,Winter 2015,B-
8852,83702362,Fall 2019,A-
8854,83702362,Winter 2019,C
8860,98912511,Summer 2017,C
8861,98912511,Summer 2020,B-
8866,98912511,Winter 2017,F
8870,41423640,Winter 2016,C
8871,41423640,Summer 2018,B
8877,25287962,Summer 2020,B+
8881,79319125,Winter 2015,F
8882,79319125,Fall 2013,A
8885,79319125,Summer 2011,F
8887,79319125,Fall 2019,B+
8907,89668976,Fall 2011,A+
8909,89668976,Summer 2019,A+
8917,46855521,Fall 2011,C
8918,46855521,Summer 2015,A
8919,46855521,Summer 2015,A-
8922,28830661,Summer 2016,B
8923,28830661,Summer 2012,C
8928,44390414,Summer 2018,B
8931,75452909,Fall 2016,F
8932,75452909,Winter 2016,F
8938,95384689,Winter 2015,B
8941,68689803,Summer 2020,A-
8945,20211951,Summer 2020,B
8951,29894009,Winter 2012,B+
8954,90799711,Fall 2013,A-
8956,90799711,Fall 2016,F
9021,22689569,Winter 2011,C
9068,55391419,Winter 2014,A
9073,55391419,Fall 2014,B+
9086,96446012,Fall 2013,A+
9088,96446012,Summer 2011,A+
9100,96446012,Winter 2015,F
9114,96446012,Fall 2015,A-
9131,77611084,Winter 2011,B+
9147,48605486,Summer 2014,A-
9154,48605486,Summer 2013,C
9170,80349918,Fall 2018,A+
9263,65401428,Fall 2013,A-
9264,65401428,Winter 2013,A
9271,62609296,Summer 2016,A-
9302,62609296,Fall 2015,F
9311,62609296,Fall 2011,A-
9329,91206494,Summer 2014,B-
9339,64768741,Winter 2016,B+
9344,64768741,Fall 2019,B
9367,64768741,Fall 2020,A-
9376,91726415,Winter 2016,A-
9384,92941114,Summer 2016,B-
9397,92941114,Summer 2018,B-
9400,92941114,Summer 2018,A-
9407,42985637,Winter 2013,B-
9426,24257345,Winter 2020,A
9429,24257345,Summer 2011,A+
9438,24257345,Summer 2013,A
9444,24257345,Winter 2012,B+
9485,40086025,Winter 2019,A-
45333,76027317,Summer 2016,B
45335,76027317,Winter 2016,C
45337,66885943,Summer 2017,F
45340,50316601,Fall 2011,F
45342,50316601,Fall 2019,C
46651,50316601,Summer 2018,B
46652,50316601,Summer 2013,F
46654,64166677,Fall 2020,B-
46655,64166677,Fall 2014,A+
46660,50869669,Summer 2017,B-
46661,50869669,Fall 2012,B+
46662,50869669,Summer 2017,F
46663,50869669,Fall 2015,A
49604,27545544,Winter 2017,B-
9939,27545544,Summer 2013,B-
9965,18494865,Fall 2016,B-
9966,18494865,Winter 2014,C
9967,18494865,Winter 2012,A
9977,15447714,Winter 2013,B
9979,15447714,Fall 2019,F
9985,15447714,Winter 2014,C
9999,15447714,Summer 2014,A-
10009,70179740,Winter 2012,B
10010,70179740,Summer 2013,A+
10015,70179740,Fall 2015,A+
10016,70179740,Summer 2020,A
10085,40915464,Fall 2011,B
10087,40915464,Fall 2015,A
10091,40915464,Winter 2012,C
10102,59741223,Fall 2013,C
10108,62269349,Summer 2014,B+
10110,62269349,Winter 2011,A-
10125,62269349,Winter 2015,B
10140,73228335,Summer 2015,B+
10148,73228335,Fall 2019,F
10160,73228335,Winter 2011,A
10184,31656095,Winter 2012,A+
10186,67700111,Summer 2015,B-
10191,67700111,Summer 2019,A-
10200,51358560,Summer 2016,A
10205,51358560,Winter 2016,C
10227,63063469,Winter 2012,A+
10243,63063469,Winter 2012,C
10244,63063469,Fall 2012,B
10245,63063469,Fall 2012,B+
40633,47643953,Fall 2012,A-
40634,47643953,Summer 2019,B-
40635,47643953,Winter 2011,B+
40638,41184263,Fall 2014,A
40639,41184263,Summer 2018,B-
48036,53115157,Summer 2013,F
48037,53115157,Fall 2018,B-
49033,53115157,Fall 2013,A
49354,52209250,Fall 2011,F
49694,82426070,Fall 2016,B+
46667,82426070,Winter 2016,B+
40657,32149343,Winter 2020,B+
46669,63117633,Winter 2020,F
48028,63117633,Summer 2019,B+
48460,63117633,Summer 2020,A+
46670,61163520,Fall 2017,F
10459,61163520,Summer 2016,A+
10462,32044093,Summer 2014,A+
10470,78807898,Summer 2015,C
10475,78807898,Fall 2016,B-
10477,60476038,Fall 2014,B
10479,60476038,Winter 2014,B+
10487,46196870,Summer 2013,B+
10490,46196870,Summer 2011,C
10493,46196870,Fall 2015,C
10497,57918034,Winter 2020,F
10517,87939194,Summer 2016,B+
10518,87939194,Winter 2015,A-
10521,87939194,Fall 2020,F
10527,87939194,Winter 2014,C
10535,72267845,Summer 2017,A-
10536,72267845,Winter 2013,B+
10537,72267845,Winter 2019,A
10540,27296154,Summer 2013,A
10541,27296154,Winter 2014,B-
10561,33330322,Summer 2020,A-
10562,33330322,Summer 2016,B+
10566,33330322,Winter 2018,C
10573,10355728,Winter 2018,B
10574,10355728,Winter 2017,A
10580,10355728,Fall 2019,B+
10588,10355728,Summer 2018,F
10593,63743785,Summer 2011,B
10602,63743785,Winter 2016,A-
10603,63743785,Fall 2016,B
10604,63743785,Summer 2019,A+
10606,52598911,Winter 2012,F
10614,52598911,Summer 2017,F
10616,89518684,Winter 2015,A
10620,89518684,Winter 2016,F
10622,89518684,Summer 2019,A
10629,48264167,Fall 2012,C
10631,92816678,Winter 2016,B
10633,91424102,Winter 2020,A+
10635,65017088,Fall 2018,C
10644,65017088,Fall 2020,A-
10679,89456544,Fall 2018,A
10688,89456544,Fall 2019,A
10689,89456544,Summer 2011,A-
37732,89456544,Fall 2011,B-
40686,56142473,Fall 2015,F
40690,77433121,Summer 2012,B
40691,77433121,Summer 2018,C
40692,77433121,Summer 2019,A-
40696,77433121,Winter 2014,F
40699,91673431,Winter 2017,A
40701,50543568,Fall 2011,A+
40702,50543568,Winter 2020,B+
40707,25373922,Fall 2017,B
40719,25373922,Fall 2013,F
10727,68059657,Fall 2015,B+
10728,68059657,Winter 2012,A+
10730,68059657,Winter 2015,B-
10735,13310236,Summer 2019,B-
10736,13310236,Fall 2014,A
10738,13434205,Fall 2016,A+
10739,13434205,Summer 2020,B
10741,13434205,Winter 2017,A-
10760,13434205,Summer 2012,A+
10772,26622794,Fall 2018,A-
10773,26622794,Winter 2011,A
10775,26622794,Fall 2016,F
10781,78164703,Fall 2018,A-
10802,78164703,Fall 2011,C
10804,78164703,Winter 2011,C
10816,41583380,Winter 2016,C
10819,89774545,Fall 2017,C
10824,91475839,Winter 2020,A
10830,84185854,Summer 2013,C
10861,84185854,Summer 2017,A+
10862,84185854,Winter 2017,A-
10868,56231348,Winter 2017,B
40723,56231348,Winter 2019,B-
46671,56231348,Summer 2018,C
46672,56231348,Summer 2017,B+
46677,27540031,Summer 2011,F
48760,27540031,Summer 2020,B
48761,27540031,Summer 2017,B+
49011,29162178,Winter 2019,F
49633,29162178,Summer 2016,A-
46682,94813559,Fall 2018,A
10991,61619267,Summer 2013,F
10992,61619267,Fall 2019,B
46683,61619267,Fall 2014,F
46685,10540149,Summer 2013,A
47450,10540149,Fall 2015,B-
47451,10540149,Summer 2013,A+
47452,10540149,Summer 2018,A+
11057,44797466,Summer 2020,B
11058,44797466,Winter 2015,A-
11071,44797466,Winter 2020,B
11074,44797466,Winter 2017,B-
11077,10255949,Summer 2013,A+
11079,10255949,Summer 2019,B+
11082,10255949,Winter 2019,F
11083,10255949,Winter 2012,B+
11086,57204484,Summer 2011,A
11088,15658626,Fall 2017,A+
11089,15658626,Fall 2015,B-
11093,15658626,Winter 2019,C
11111,78121677,Fall 2014,B
11129,78121677,Winter 2018,B+
11131,78121677,Winter 2017,F
11135,20103870,Fall 2011,C
11138,20103870,Fall 2017,B-
11143,20103870,Fall 2013,B
11149,20103870,Summer 2011,F
11158,11697287,Fall 2011,A-
11164,51159125,Fall 2016,C
46687,51159125,Winter 2019,F
48100,80190723,Winter 2017,B-
48101,80190723,Summer 2016,C
48102,80190723,Summer 2011,B-
11257,66511257,Fall 2012,B
11258,66511257,Winter 2020,A
11259,66511257,Fall 2014,B-
11261,62088120,Summer 2013,C
11264,62088120,Fall 2020,B-
11266,51492960,Fall 2017,B+
11267,51492960,Winter 2014,A
11268,51492960,Summer 2015,B-
11270,42282447,Winter 2011,B
11271,42282447,Fall 2012,B
11273,36054892,Fall 2011,A+
11275,36632715,Summer 2018,A-
11276,36632715,Summer 2013,B+
11278,61767576,Fall 2015,A-
11281,50785857,Fall 2011,B-
11282,50785857,Winter 2020,A-
11283,50785857,Summer 2017,A+
11284,50785857,Summer 2012,A
11302,82956221,Summer 2019,F
11306,56819053,Winter 2013,A+
11307,56819053,Winter 2011,A-
11311,64059898,Fall 2013,A
11312,64059898,Fall 2012,B+
11315,87758406,Summer 2015,B
11316,87758406,Summer 2012,B
11343,87758406,Summer 2012,C
40738,83488488,Summer 2015,F
46062,83488488,Summer 2011,B
46063,83488488,Winter 2013,C
46688,83488488,Fall 2017,F
46690,51222271,Fall 2012,C
48852,51222271,Winter 2013,B+
49415,51222271,Fall 2016,B+
49416,51222271,Summer 2018,A
49418,81968175,Winter 2015,B
49419,81968175,Summer 2013,F
49420,81968175,Fall 2018,A+
49567,81968175,Winter 2020,C
49570,72081264,Fall 2014,A-
49571,72081264,Fall 2014,B+
49572,72081264,Winter 2011,A-
11415,73004824,Summer 2019,B-
46694,73004824,Winter 2019,A
11488,73004824,Summer 2011,C
11494,50346391,Winter 2013,B-
11496,80278966,Fall 2012,C
11498,99210570,Summer 2013,B-
11500,99210570,Fall 2018,B-
11504,99210570,Fall 2020,F
11505,99210570,Winter 2014,C
11509,81885011,Summer 2017,F
11513,81885011,Summer 2012,B+
11514,81885011,Fall 2011,C
11515,81885011,Summer 2015,A+
11538,28087515,Summer 2015,A+
11547,28087515,Summer 2014,A+
11555,28087515,Summer 2012,F
11557,23584068,Summer 2015,F
11587,95631516,Fall 2020,A
11592,95631516,Winter 2011,B-
11609,62246428,Summer 2018,A
11610,62246428,Winter 2014,B-
11720,84326841,Fall 2011,B-
11729,84326841,Winter 2020,A+
11735,84326841,Fall 2017,B+
11736,84326841,Winter 2011,A-
11738,64853243,Winter 2013,C
11756,64853243,Winter 2012,A+
40764,64853243,Summer 2019,A-
40765,64853243,Winter 2012,F
40821,55142173,Summer 2015,B+
40822,55142173,Winter 2016,B+
40823,55142173,Fall 2020,A
40824,55142173,Fall 2011,B-
46696,60558752,Winter 2013,B+
46697,60558752,Summer 2018,C
46698,60558752,Summer 2011,F
46700,71416083,Fall 2018,A+
46702,71416083,Winter 2016,A
46705,71416083,Summer 2014,F
46713,71416083,Summer 2017,A+
46722,30109183,Fall 2015,B+
46724,30109183,Fall 2019,C
46730,30109183,Winter 2015,A
47453,30109183,Winter 2018,A
48309,41567109,Winter 2019,B-
48445,41567109,Summer 2019,C
49662,41567109,Fall 2018,A-
49663,41567109,Fall 2017,B-
49665,72131519,Winter 2016,B-
49666,72131519,Summer 2011,F
49668,43619176,Winter 2018,F
49669,43619176,Winter 2016,B+
11795,83117030,Winter 2016,F
11796,83117030,Winter 2018,B+
11797,83117030,Winter 2013,A-
11799,54257573,Winter 2019,B+
11800,54257573,Fall 2016,F
11802,54257573,Fall 2015,C
11804,54257573,Winter 2012,A+
11806,95600661,Winter 2013,B
11808,81636259,Summer 2016,F
11809,81636259,Summer 2020,B-
11810,81636259,Fall 2020,B
11814,22784258,Summer 2014,B
11815,22784258,Fall 2017,B+
11822,47532761,Summer 2016,B-
11829,82196733,Summer 2011,C
11830,82196733,Fall 2018,C
11833,17145937,Summer 2012,B
11837,31606414,Winter 2020,F
11838,31606414,Summer 2016,B-
11840,31606414,Fall 2018,A+
11841,31606414,Winter 2018,A
11849,18669197,Fall 2015,A+
40825,18669197,Fall 2016,A+
40826,18669197,Winter 2012,B
40827,18669197,Summer 2011,A
40829,37999770,Fall 2019,A-
40832,37999770,Winter 2014,B-
47343,37999770,Winter 2016,B
48338,37999770,Fall 2015,A-
49574,99979112,Summer 2013,A-
49575,99979112,Summer 2020,A
11941,13568771,Winter 2017,B
11942,13568771,Winter 2014,B-
11950,96296696,Fall 2012,C
11985,96296696,Summer 2015,A
11989,96296696,Winter 2012,B-
11995,96296696,Winter 2018,B-
12005,11920869,Fall 2015,A+
12008,11920869,Fall 2014,C
12034,11920869,Fall 2015,C
12040,90926391,Winter 2020,B+
12042,90926391,Fall 2019,B-
12043,90926391,Winter 2017,B-
12235,90926391,Fall 2017,B+
45424,98336562,Winter 2014,F
46735,93531210,Winter 2019,A-
12665,44503462,Winter 2017,A+
12666,44503462,Summer 2015,B+
12667,44503462,Winter 2017,B
12668,44503462,Summer 2017,B
12670,33578389,Summer 2020,A+
12674,33578389,Winter 2018,A-
12675,33578389,Summer 2011,B
12677,58691351,Summer 2019,C
12678,58691351,Winter 2018,B
12683,58691351,Fall 2020,C
12685,88892939,Summer 2015,B-
12686,88892939,Summer 2018,A
12687,88892939,Summer 2020,A-
12690,12981906,Summer 2011,B-
12691,12981906,Winter 2013,A
12692,12981906,Summer 2018,F
12693,12981906,Summer 2016,F
12712,59360401,Summer 2014,A+
12713,59360401,Fall 2020,A+
12724,59360401,Fall 2017,A
12728,13974581,Fall 2014,C
12732,26381121,Fall 2013,A+
12740,26381121,Winter 2014,A+
40848,83994794,Fall 2019,B-
40850,71928679,Summer 2019,C
40855,71928679,Winter 2018,A-
40856,71928679,Winter 2018,F
40858,34282609,Winter 2016,B+
40861,81619790,Summer 2020,C
40863,65856158,Winter 2012,A
40871,32038076,Summer 2015,A+
40878,37066426,Winter 2011,B
40880,86177624,Fall 2011,A-
44030,86177624,Winter 2012,C
44032,95340721,Winter 2014,B-
44033,95340721,Fall 2017,B-
44034,95340721,Fall 2018,B+
44035,95340721,Fall 2015,B
44037,88900275,Summer 2016,B
44038,88900275,Winter 2019,A+
44039,88900275,Summer 2013,A
44042,68195200,Winter 2012,F
44043,68195200,Winter 2013,A+
44044,68195200,Winter 2012,B+
45104,46303509,Fall 2015,A
46736,46303509,Fall 2017,A
46737,46303509,Winter 2014,C
46738,46303509,Summer 2017,A+
47875,23428256,Winter 2011,F
47876,23428256,Fall 2013,C
49254,23428256,Summer 2020,C
48511,23428256,Summer 2018,A+
48515,81674962,Fall 2019,A
12779,81674962,Winter 2011,A-
12781,31038513,Winter 2012,B
12782,31038513,Winter 2014,A-
12784,20325304,Winter 2013,C
12785,20325304,Summer 2013,A
12786,20325304,Summer 2018,B
46739,20325304,Winter 2012,A+
47524,81581712,Fall 2017,A+
